Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
2252,206134.0,0.0,207164.0,2252.0,88.0,207164.0,-0.007878688895641538,80.89765702703355,80.89765702703355,1.0,8808.590517044067,,,,9730.994612068966,29975.547066396073,192964.125,1758.0146484375,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,56977.56,32168.227,224831.06,21985.436,34.63541291632923,11.817294797934188,50.92777137440785,1.4872448132867886,,,,,,,,,,,,,,,,,,,,,1356.7977,871.339,2624.0747,11.008295,1036.4843597033832,795.9870004332934,6642.915635905276,-77.21975550665093,-0.04476540329769435,0.969683116565722,1.2473430575032778,-1.405483476004322
2253,206291.0,0.0,207321.0,2253.0,157.0,207321.0,0.00101573269563342,162.60271660946097,162.60271660946097,1.0,8815.446870803833,,,,5241.989464393029,15200.511828893605,192348.953125,1719.864990234375,0.0001,0.0,0.0001,0.0001,54323.117,31191.78,232680.7,20341.059,49.66043316215017,29.1132086493566,85.49074398473253,0.22694025693192632,,,,,,,,,,,,,,,,,,,,,1160.6704,824.42914,2771.3213,26.323383,1038.8804797999912,787.3664425770852,6906.660301437629,-74.88517364265273,-0.03500568116290031,0.948385840273786,1.5685973908847122,-1.330887785373765
2254,206364.0,0.0,207394.0,2254.0,73.0,207394.0,0.009946965691419545,62.543438854610535,62.543438854610535,1.0,8818.64331817627,,,,4590.536919487848,3662.4864954506206,26703.328125,1726.3729248046875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,53508.633,34582.746,247711.08,27534.707,23.585101313991427,9.691627670853793,45.78415645999672,1.0459174331344476,,,,,,,,,,,,,,,,,,,,,1390.7974,962.94147,2821.0337,34.259403,1053.84786338584,793.684593593967,5922.742491565979,-73.74561780859783,-0.041431818457070196,0.9595025780876146,1.2878241750682449,-1.4812414845030193
2255,206466.0,0.0,207496.0,2255.0,102.0,207496.0,-0.04834438150655418,76.96625654869494,76.96625654869494,0.0,8823.07000207901,,,,4094.2025073967357,1688.0137291009937,10667.9091796875,1539.5010986328125,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,56147.016,26430.906,181694.97,21654.732,26.63840277820798,13.296057188192627,50.29806637870988,0.16672852943804006,,,,,,,,,,,,,,,,,,,,,1362.4547,792.5404,2650.5293,131.45442,1040.8612766456324,786.6303813497285,6073.740625740831,-92.5050688210716,-0.13053059102376688,0.9712056762159943,1.3167188301081063,-1.451246706974482
2256,206550.0,0.0,207580.0,2256.0,84.0,207580.0,-0.004826555870498743,28.107033044246577,28.107033044246577,1.0,8826.681674957275,,,,4446.229376000094,3400.436887214948,25775.62109375,1652.76513671875,0.0001,0.0,0.0001,0.0001,56041.3,34539.383,243369.7,22245.148,0.9035754142237762,11.409831660368633,27.624272420503672,-18.042280107521425,,,,,,,,,,,,,,,,,,,,,1498.2074,818.9739,2906.1663,92.22276,1030.2055447169048,783.5483017036898,5900.587857776916,-68.14315211291505,-0.16244525765308318,0.9667975147294526,1.4108866168769767,-1.3690749041972299
2257,206692.0,0.0,207722.0,2257.0,142.0,207722.0,0.010782481496850845,118.06680931177964,118.06680931177964,1.0,8832.847839593887,,,,5016.159137265902,10898.753411610365,131297.734375,1472.4375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,52485.574,27775.4,254189.97,23721.969,36.675680807391345,20.37209070514459,66.65388137907459,0.12990888307432158,,,,,,,,,,,,,,,,,,,,,1139.8643,857.0089,2630.0344,9.732964,1035.873922682921,782.8625410473315,6053.5187162112825,-69.71358338347699,-0.05240812458472533,0.9710117589681687,1.3031373707074871,-1.5023293690177775
2258,206783.0,0.0,207813.0,2258.0,91.0,207813.0,0.025577798131933192,76.06348893274345,76.06348893274345,1.0,8836.84699511528,,,,6225.298546006945,19681.262414745004,190958.1875,1373.0927734375,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,55770.793,32165.229,181220.95,22397.965,27.55635230977667,13.094451420077716,51.50223063721885,-3.7913317801558963,,,,,,,,,,,,,,,,,,,,,1270.7858,919.1489,2625.1528,9.760681,1040.4849068600936,782.6195810201611,5811.6566304111375,-66.15913857709322,-0.047003268490271595,0.9655384630421772,1.4433838234789134,-1.3819426768899372
2259,206893.0,0.0,207923.0,2259.0,110.0,207923.0,0.013049658010112607,53.67495594808024,53.67495594808024,1.0,8841.567558765411,,,,6468.617940080275,24610.082095336646,261589.0625,1677.2158203125,0.0001,0.0,0.0001,0.0001,55115.87,28972.791,220034.45,24719.152,10.984586654771208,14.929617009810626,42.0120309372039,-14.60136856975579,,,,,,,,,,,,,,,,,,,,,1147.2362,870.5752,2625.3184,-19.20172,1046.432841809919,795.727617682333,6234.624292997144,-74.400753505248,-0.023359056486539673,0.9877849486018023,1.5770218467459183,-1.4077960810793049
2260,206999.0,0.0,208029.0,2260.0,106.0,208029.0,-0.013971284867297018,103.12997729951266,103.12997729951266,0.0,8846.294861078262,,,,6223.576932198661,22651.414049586954,236519.171875,1733.505859375,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,52681.63,27629.191,195534.28,22561.45,38.75346202755961,17.587874948341078,62.67808843464588,1.2197979369783942,,,,,,,,,,,,,,,,,,,,,1093.6108,907.7702,2652.9343,35.081062,1036.5515087705583,776.4155795008984,6245.624622024586,-86.27345845327999,-0.01917603528433793,0.9693733205768473,1.3877533811447482,-1.494193603884422
2261,207083.0,0.0,208113.0,2261.0,84.0,208113.0,-0.0002135329474524883,85.35808094745995,85.35808094745995,1.0,8849.880700588226,,,,4111.457756318242,1672.0656455696706,12053.5439453125,1593.0166015625,0.0001,0.0,0.0001,0.0001,49646.273,17534.205,139849.2,24860.084,35.403642846408474,15.481234480709112,56.18082924896647,1.4334106929356674,,,,,,,,,,,,,,,,,,,,,1158.3429,964.3186,2801.0667,45.389843,1038.1836535904945,779.6421508683135,5458.689803377342,-64.08339094692549,0.005893526396433615,0.9551235040039932,1.2429520167854478,-1.318924203782778
2262,207188.0,0.0,208218.0,2262.0,105.0,208218.0,0.052339788507062536,65.4391022344552,65.4391022344552,1.0,8854.309165000916,,,,3893.9418111947866,1804.1226257431076,15201.328125,1793.9990234375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,51266.066,23175.484,172614.77,24287.236,16.21414984371623,14.617136530533475,48.90327767530622,-0.9020533533843957,,,,,,,,,,,,,,,,,,,,,1191.8881,854.9221,2594.9731,68.99507,1052.1464499276005,780.343836683874,5874.720103000794,-65.11544502853167,-0.010683709453992826,0.9651825696257,1.38993026415877,-1.465011218710031
2263,207318.0,0.0,208348.0,2263.0,130.0,208348.0,-0.07367420757740642,174.8051338260034,174.8051338260034,1.0,8859.985344171524,,,,3794.8283663017805,1663.1312901371218,10613.65234375,1027.3828125,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,49366.34,19816.68,138883.81,19062.127,63.13835608071839,27.964256317402594,93.661889819262,1.37819120670982,,,,,,,,,,,,,,,,,,,,,1210.4683,921.41034,2634.555,5.8864145,1035.5774397736936,786.1795346092892,6288.78149342179,-79.76628181220839,-0.01936660347952852,0.9422055337723766,1.6820289887026085,-1.4835985463515118
2264,207433.0,0.0,208463.0,2264.0,115.0,208463.0,0.031911704584725496,78.23987369913914,78.23987369913914,1.0,8864.979624509811,,,,9030.737781190035,27820.066948853124,211191.640625,1545.7205810546875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,60476.95,37003.31,268515.66,23348.305,20.53706329002013,18.35378393416727,55.17399082385449,-4.920414483322664,,,,,,,,,,,,,,,,,,,,,1103.2555,874.9168,2550.0195,-20.839767,1054.4808476719377,791.0411270798132,6234.333984681139,-83.85975330425886,-0.02150240304288921,0.9708303886086311,1.4297040253467403,-1.3376469156065125
2265,207496.0,0.0,208526.0,2265.0,63.0,208526.0,0.0052944469026821985,18.4967664486432,18.4967664486432,0.0,8867.712728738785,,,,4742.279432727444,5465.124083277081,44399.89453125,1643.0841064453125,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,56930.746,44524.926,346182.1,27901.61,0.35024326493862906,7.347822916257257,18.46072039568874,-12.469533841571772,,,,,,,,,,,,,,,,,,,,,1332.9297,869.4273,2557.7156,37.870193,1036.8159023605674,797.9031815505524,6219.983167208062,-53.068729267586114,-0.12489683204773085,0.9636057075215217,1.2650408114480431,-1.3847342745973972
2266,207565.0,0.0,208595.0,2266.0,69.0,208595.0,-0.0020084564821691935,49.377409230926276,49.377409230926276,1.0,8871.366213798523,8.519329404576661,8.519329404576661,0.0,4534.517836626838,2556.427282708138,16592.984375,1667.26708984375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,56575.348,31067.523,186717.89,25082.14,15.33404536848401,10.234482710809452,39.188805986537695,0.4788786172925875,,,,,,,,,,,,,,,,,,,,,1441.3943,851.5216,2563.963,117.86582,1052.0468150930503,797.5703714473087,6457.170214257394,-112.53572597221604,-0.12562442492834835,0.9673378587786845,1.3051475288673982,-1.3378855360644126
2267,207667.0,0.0,208697.0,2267.0,102.0,208697.0,0.007142822263565153,40.38123972186821,40.38123972186821,1.0,8875.857426404953,,,,4606.385478709004,2466.114083785215,18616.01171875,1722.343017578125,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,58596.668,35761.453,290813.75,22720.338,9.407193054583072,7.29335475468299,31.09687152140754,-0.9569854205918419,,,,,,,,,,,,,,,,,,,,,1177.2937,834.54974,2689.482,11.209725,1042.1523597099565,794.7450555165325,5469.134343905306,-72.09672316916702,-0.1806896700101003,0.9542312442591683,1.3799059752760707,-1.4550165453917456
2268,207738.0,0.0,208768.0,2268.0,71.0,208768.0,-0.0009594255266373364,47.502135843820895,47.502135843820895,1.0,8878.977238416672,,,,7750.632087053571,16940.883323534446,135248.21875,2290.35009765625,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,67939.34,60947.0,475828.44,27308.193,10.858345451632182,14.409291095070767,40.19465714460811,-6.1591174637657256,,,,,,,,,,,,,,,,,,,,,1566.8875,855.7709,2643.564,63.903152,1048.1149707327527,813.080894644858,6192.2051150184325,-73.1373893018195,-0.14907615217659367,0.9538915487340502,1.275054811576301,-1.443803816969287
2269,207840.0,0.0,208870.0,2269.0,102.0,208870.0,-0.039482908614146536,94.0339035361195,94.0339035361195,1.0,8883.527464151382,,,,4814.627936939201,3119.4218084873323,26847.03125,1465.26123046875,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,59601.59,35683.992,303023.47,27285.453,29.699472314667513,19.6827505389896,64.38428462137239,0.8393452234118222,,,,,,,,,,,,,,,,,,,,,1199.726,980.23083,2705.4214,5.641101,1068.9662169389499,804.5713835863279,6437.438856835519,-82.81087544546747,-0.12447283596210658,0.9578821944507538,1.2904821308215184,-1.321701075530583
2270,207923.0,0.0,208953.0,2270.0,83.0,208953.0,0.0031646322322102295,8.568408617882332,8.568408617882332,0.0,8887.030420303345,,,,4681.200132788681,3196.7887936180423,18814.6171875,1860.745849609375,0.0001,0.0,0.0001,0.0001,57380.184,33522.38,217707.88,24768.312,-7.120864373333274,7.8358648700186695,14.624975805807024,-16.956486765671,,,,,,,,,,,,,,,,,,,,,1293.6758,780.4031,2572.983,98.43956,1048.7905515215944,796.4917203105175,5957.966290573835,-57.58053984354711,-0.16027094878523945,0.9692072788261387,1.394801080450985,-1.3441292474314026
2271,207996.0,0.0,209026.0,2271.0,73.0,209026.0,0.055726996832185606,33.03212323128224,33.03212323128224,1.0,8890.188985347748,,,,4202.888302273221,1546.8801829678646,9875.109375,2050.5283203125,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,52690.715,20521.686,126328.71,29065.316,5.739206243661932,8.801318410485104,29.13384108425156,-4.185568191335851,,,,,,,,,,,,,,,,,,,,,1301.74,873.50494,2546.4785,68.02799,1043.5707932298549,788.0968035785535,6170.942743060005,-86.78302917243788,-0.1166095527076398,0.9737333714938938,1.4330960496877305,-1.3887601153517788
2272,208090.0,0.0,209120.0,2272.0,94.0,209120.0,-0.044733956714297717,41.92507812550215,41.92507812550215,1.0,8894.337500095367,,,,4666.653168052755,3103.4103890886195,21721.75,1661.826171875,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,57811.83,36534.53,253576.45,21028.871,9.512684070847769,9.652272625509802,33.31631828172248,-3.6150550080976522,,,,,,,,,,,,,,,,,,,,,1223.8685,754.097,2569.0596,148.59729,1076.63084385702,801.1679035074401,6088.959711605204,-77.24459929831741,-0.1646956870774546,0.9853120490214383,1.2587523443593216,-1.6052545046960076
2273,208164.0,0.0,209194.0,2273.0,74.0,209194.0,0.039267141210015385,25.421064877022378,25.421064877022378,1.0,8897.547441005707,,,,4375.106923560574,1795.7752369849352,12925.9755859375,1797.922119140625,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,56910.516,22620.043,135861.08,32479.428,1.8204121018898967,8.37283303913839,24.317131233963508,-8.824731453858215,,,,,,,,,,,,,,,,,,,,,1212.5052,866.64307,2522.3396,66.10951,1060.1886135640525,787.2074715610337,5698.3798341798465,-57.20441726333233,-0.06601191874248873,0.9583648670498187,1.4045389911768091,-1.3105158140130415
2274,208238.0,0.0,209268.0,2274.0,74.0,209268.0,0.004576811441341142,39.21509411781945,39.21509411781945,1.0,8900.937426328659,,,,4515.9475967198205,2105.532763666549,12145.265625,1843.506591796875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,58509.98,24800.797,158769.88,25517.602,11.547068695152433,7.493840624397767,30.980063922632972,0.35677386369728836,,,,,,,,,,,,,,,,,,,,,1238.1749,839.8178,2543.5425,166.1991,1044.0118385139508,798.9172082085906,6360.896098046456,-82.4084627921739,-0.13226573330511648,0.9642268952365647,1.308303438829331,-1.3781084476489196
2275,208344.0,0.0,209374.0,2275.0,106.0,209374.0,-0.018302085171081728,67.87412486548509,67.87412486548509,0.0,8905.556931734085,,,,4952.3612804594495,3846.5743307357807,28214.28515625,1713.03271484375,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,61183.027,45956.11,382645.75,27065.281,22.13423191142717,10.580116129481826,44.860443474113424,0.8038713571630005,,,,,,,,,,,,,,,,,,,,,1318.2734,834.2869,2625.7427,35.505993,1061.2126170101435,802.3593521275315,6584.180938807064,-64.41728997317932,-0.07382741500114162,0.9755189517447137,1.3488887028603675,-1.4916394643538546
2276,208429.0,0.0,209459.0,2276.0,85.0,209459.0,0.018552511474306366,44.812730064703416,44.812730064703416,1.0,8909.27007985115,,,,11014.685401553199,33263.64151941119,208636.484375,2052.65673828125,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,60579.906,30164.875,181536.8,27199.59,12.469970725292342,8.985457642944365,34.55884338202518,-0.2881468629533098,,,,,,,,,,,,,,,,,,,,,1339.0712,766.1931,2520.469,145.57086,1057.535456656323,802.8912130979396,5890.106242995905,-86.52632896816633,-0.1378220951124289,0.9529316285181852,1.4913762564087356,-1.3792180986848968
2277,208505.0,0.0,209535.0,2277.0,76.0,209535.0,-0.005113374690507377,28.549753333259787,28.549753333259787,1.0,8912.510701179504,,,,4156.809728190105,1616.9510589483743,12656.0322265625,2006.1187744140625,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,55025.473,31214.209,260590.42,26965.26,3.1587599207085915,8.449869867769955,26.41322807426391,-7.300839508488785,,,,,,,,,,,,,,,,,,,,,1294.9766,917.61945,2605.4412,15.179686,1047.3919205644959,796.8602264257187,5802.513803592771,-83.12218403921747,-0.12581981341444096,0.9670328440132113,1.3895095814487661,-1.3154362228932635
2278,208594.0,0.0,209624.0,2278.0,89.0,209624.0,-0.0020742278687641722,72.58109658440478,72.58109658440478,1.0,8916.376887321472,,,,4086.928665161133,1693.4972965810557,12186.4345703125,1539.093505859375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,53443.5,24396.932,154134.88,25368.361,26.014467964276903,13.97815740652628,49.927495046664966,0.3080771610290931,,,,,,,,,,,,,,,,,,,,,1057.6138,875.9888,2510.4026,44.63373,1037.1096717808794,795.1735670461111,6764.670167155276,-72.50288523733407,-0.07280229300225749,0.9741123038603579,1.315753545681378,-1.373568172873026
2279,208749.0,0.0,209779.0,2279.0,155.0,209779.0,-0.014652502116283595,95.01807984788874,95.01807984788874,1.0,8923.03379034996,,,,5006.79223712079,12119.14426055941,153592.03125,1658.3905029296875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,53267.96,21828.58,159203.73,22088.545,25.218429147534835,21.56646826248047,56.494459261828034,-10.358658484134532,,,,,,,,,,,,,,,,,,,,,1415.8452,886.6432,2553.7505,27.595503,1054.4055971169141,802.8907909664871,6192.689717327541,-82.62123698432481,-0.08359628298586692,0.998842060775779,1.4987045424656036,-1.52829601625295
2280,208825.0,0.0,209855.0,2280.0,76.0,209855.0,0.02667949856959006,47.41641969195572,47.41641969195572,0.0,8926.33051609993,,,,3771.159676106771,1186.7204340536043,7444.77392578125,1598.921875,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,47978.773,15714.575,97785.67,25982.559,11.788226585399832,12.5645312624726,38.84582574449676,-3.094203348154715,,,,,,,,,,,,,,,,,,,,,1168.5446,899.9379,2483.2258,48.210926,1057.0517980752213,781.7194322048133,5977.04387927614,-65.82977868738631,-0.059828185995886206,0.9758785893602423,1.5362375240515895,-1.3225302696966292
2281,208902.0,0.0,209932.0,2281.0,77.0,209932.0,-0.0023162344911208848,27.469531894294228,27.469531894294228,1.0,8929.657450437546,,,,6449.572798879523,16394.00405891107,146692.5625,1809.259033203125,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,61587.77,37533.207,285318.1,31721.969,4.215435582606369,7.3651432013290785,24.46832979362356,-7.598775753302837,,,,,,,,,,,,,,,,,,,,,1237.2579,792.3189,2528.559,139.78041,1067.8888580580901,812.7361072807732,6233.1444107172365,-58.209132503325954,-0.17863230017407566,0.9598949489908601,1.2244842444857233,-1.2577743354836755
2282,208992.0,0.0,210022.0,2282.0,90.0,210022.0,0.04596492536680454,49.394799541676306,49.394799541676306,1.0,8933.480895280838,,,,6145.052800210674,20043.49860645105,193405.6875,1359.4716796875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,54618.77,25199.455,173174.84,25201.482,15.240681290618369,10.598154670683646,36.0385721011311,0.02846561405451098,,,,,,,,,,,,,,,,,,,,,1094.909,869.1485,2557.5671,57.583805,1058.0192667398003,805.8437333900677,6364.71401580736,-73.380043076985,-0.11083933504460346,0.9696927123343849,1.357214943216481,-1.3631540734753669
2283,209124.0,0.0,210154.0,2283.0,132.0,210154.0,-0.05512033103588225,149.3700124696579,149.3700124696579,1.0,8939.155847787857,,,,7207.586699740577,20977.384382694145,200184.84375,1623.0361328125,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,63085.062,40073.62,286329.9,26416.908,51.5480974139041,22.971690483065874,82.14800392252975,1.2107251227228044,,,,,,,,,,,,,,,,,,,,,1159.1287,886.2814,2533.266,29.879063,1062.6409342117765,805.9911742887606,6180.6737421567195,-97.53427560897302,-0.046779237071008874,0.9558649275235768,1.372046892390965,-1.5442653131711515
2284,209214.0,0.0,210244.0,2284.0,90.0,210244.0,0.022473434562964315,51.23956661374406,51.23956661374406,1.0,8943.059806585312,,,,6275.285484056794,18781.282411017084,181209.234375,1828.8868408203125,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,53302.1,27638.232,202413.89,24514.139,15.04799892799643,12.168456437827697,38.07713896822956,-2.1194542693982696,,,,,,,,,,,,,,,,,,,,,1107.5804,892.4943,2785.1633,42.607624,1062.547196826019,795.0789619197717,6027.444222617628,-73.40668448193053,-0.11661145792157157,0.9567187114017469,1.3237357027288905,-1.3621800577753944
2285,209312.0,0.0,210342.0,2285.0,98.0,210342.0,-0.005575836199656495,67.44612731914155,67.44612731914155,0.0,8947.257591724396,,,,5478.490783062178,13771.371458657954,139382.4375,2194.015625,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,52924.57,27626.031,162770.86,27319.951,27.081732476456043,9.474195834566267,41.319221709307676,0.8378549432318732,,,,,,,,,,,,,,,,,,,,,1031.8113,864.4504,2764.1287,30.043793,1055.880112384427,808.8739128364053,5967.268264864312,-60.9411481809331,-0.11569689251684118,0.9689225961861087,1.3830962783961651,-1.5039792979887268
2286,209388.0,0.0,210418.0,2286.0,76.0,210418.0,0.008005771071859269,78.31433355523974,78.31433355523974,1.0,8951.443361759186,77.35292188209911,77.35292188209911,0.0,4343.086588541667,1872.2842582808416,13888.169921875,1954.1875,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,55770.86,25173.766,188147.83,29039.621,29.75713342556648,18.5591434708557,56.261527426069925,0.3016665743725051,,,,,,,,,,,,,,,,,,,,,1324.7539,921.16406,2680.779,131.02975,1074.1402835107588,808.6127771867372,5745.379435131299,-55.42685828883712,-0.1335301363154412,0.9546611805745773,1.3471829015006858,-1.342270347715224
2287,209478.0,0.0,210508.0,2287.0,90.0,210508.0,0.03486953886317246,80.58047397033918,80.58047397033918,1.0,8955.361231327057,,,,6999.0933028660465,20089.055261184727,193545.90625,1694.1373291015625,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,62192.22,39173.88,301848.8,28547.533,31.279438632979115,14.925679621079915,52.95856484914947,0.7768110699606039,,,,,,,,,,,,,,,,,,,,,1178.4108,827.0428,2610.2595,149.21773,1055.2516269140624,809.2088437807793,5995.5786624155135,-54.957908932758016,-0.10016186622879727,0.9843728813138723,1.3989667402385941,-1.460069763352961
2288,209549.0,0.0,210579.0,2288.0,71.0,210579.0,0.00979250526520212,7.067300617301582,7.067300617301582,1.0,8958.415829658508,,,,4848.2191196986605,2385.0657148675805,15431.66015625,1944.67626953125,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,58740.31,35251.82,237592.7,25119.953,-7.96977168975014,7.700008242767706,12.854382340428474,-17.565670906576536,,,,,,,,,,,,,,,,,,,,,1296.6914,927.7728,2724.8127,37.199005,1070.5802077549783,813.6845686912003,6335.426285540469,-64.48560807208838,-0.11001600084392224,0.9619535640239024,1.2638666430915149,-1.3386753839811034
2289,209638.0,0.0,210668.0,2289.0,89.0,210668.0,0.027990016189478707,71.58598041705572,71.58598041705572,1.0,8962.276142120361,,,,6689.996562610973,18756.058307878524,178956.203125,2183.693359375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,60754.676,39485.94,239739.4,27178.426,27.759876944518304,9.945488962340113,47.35322215801454,1.2419816598341167,,,,,,,,,,,,,,,,,,,,,1054.7393,885.28375,2622.8645,44.768105,1066.2107476441035,798.239645449603,6668.245291672004,-76.00606132270643,-0.07280010207456585,0.9540245151782895,1.4330217129230656,-1.3153622462975774
2290,209728.0,0.0,210758.0,2290.0,90.0,210758.0,-0.03519868854310783,47.087902534877394,47.087902534877394,0.0,8966.149480342865,,,,7560.717532040028,26849.58906189703,258670.09375,1673.607421875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,56538.0,24515.166,200981.86,29646.518,10.667132143888969,11.812993405455085,37.866145055936705,-5.342868579945075,,,,,,,,,,,,,,,,,,,,,1285.636,870.32794,2850.5344,105.298584,1061.7143496130107,809.1229224889803,6350.589644559644,-56.67520966521527,-0.1727963073812507,0.9602527453284196,1.393012298093807,-1.3816124957144842
2291,209822.0,0.0,210852.0,2291.0,94.0,210852.0,-0.016023184809357154,63.98285910380964,63.98285910380964,1.0,8970.228502035141,,,,4278.575459141885,1467.4881336741887,11160.46875,2028.9830322265625,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,52897.01,16982.678,123888.7,27731.426,22.45004551952149,11.803328985176867,43.31294577319136,0.2109089022964188,,,,,,,,,,,,,,,,,,,,,1173.3931,1025.6254,3225.7231,30.227766,1062.1280356257553,818.0234064851071,6599.1229058041035,-62.826097095945855,-0.05976145124684497,0.9846363488057327,1.4339859985722598,-1.6468791794565698
2292,209937.0,0.0,210967.0,2292.0,115.0,210967.0,-0.03117888828884277,93.47872280075866,93.47872280075866,1.0,8975.21078801155,,,,9173.495309930098,28189.104141438034,229844.671875,2108.8251953125,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,59801.113,36759.152,314771.47,28151.398,31.152755135009695,16.1671760586803,58.235408480300435,0.6051987741840588,,,,,,,,,,,,,,,,,,,,,1145.4037,911.4405,2585.198,-69.46908,1070.8271301370628,811.900521097907,6178.8734154781005,-54.14335111124435,-0.017354375349089252,0.9958917389722867,1.4667267864111895,-1.442365566881573
2293,210038.0,0.0,211068.0,2293.0,101.0,211068.0,-0.10250927011925617,52.78078224772766,52.78078224772766,1.0,8979.6046500206,,,,4155.9828198242185,1615.5300413961916,13364.9140625,1847.1978759765625,0.0001,0.0,0.0001,0.0001,53421.504,22436.633,157191.83,27842.389,13.181828045562826,11.827162089950054,39.865793860312316,-2.928447781140607,,,,,,,,,,,,,,,,,,,,,1092.4049,835.2924,2895.009,1.576396,1065.2306402366019,801.7647830412977,5685.369001617056,-95.21640590385667,-0.15542175321421536,0.9797061336187173,1.3569228318126085,-1.6574055676963415
2294,210145.0,0.0,211175.0,2294.0,107.0,211175.0,0.07081310348508542,98.81295675023833,98.81295675023833,1.0,8984.46769118309,,,,4986.5042724609375,7098.644978228345,74144.609375,1347.4306640625,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,61624.137,46647.56,455280.9,21811.9,34.93819334607757,16.85456403970298,62.04958572720736,0.8245599457797059,,,,,,,,,,,,,,,,,,,,,987.8699,879.0636,2651.4736,6.3578644,1056.232120827801,812.991903238529,6534.6715348617345,-47.28199993916755,0.04718315859143558,0.9962802140705618,1.5954214060151233,-1.326816454518516
2295,210288.0,0.0,211318.0,2295.0,143.0,211318.0,-0.00964423659393779,48.011217444146844,48.011217444146844,0.0,8990.608603954315,,,,5618.656199280645,17181.144923427022,208256.5,1911.39990234375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,54155.445,26778.68,194012.89,22773.998,5.264963970232007,14.814451101023304,40.89123127951022,-12.478143159304354,,,,,,,,,,,,,,,,,,,,,1634.6428,760.5348,2712.4177,155.15863,1064.4611368014941,817.5498949206562,6538.839143165722,-56.28197059771631,-0.0964368540429284,0.9835262066720891,1.5571797977675468,-1.3642180380512996
